UsrId,OriginLat,OriginLng,DestinationLat,DestinationLng,Transport Mode,Departure Time
22,41.378140550000005,2.1730887499999247,41.4045962226192,2.1532051624752775,transit,23:00:00
23,41.37814055000005,2.173088750000021,41.40502199462396,2.160175583290262,transit,11:00:00
24,41.378140550000005,2.173088749999959,41.41706364559701,2.1714234537023285,transit,11:00:00
25,41.37814054999997,2.173088750000016,41.39821276371803,2.1897488367523374,transit,06:00:00
26,41.37814055,2.173088749999997,41.39724253745556,2.1543164996057933,transit,09:00:00
27,41.37814055,2.17308875,41.3763378128458,2.1771377639420244,transit,20:00:00
28,41.37814055,2.17308875,41.430570263876874,2.148522036101683,transit,20:00:00
29,41.37814055,2.17308875,41.90165131132668,1.8738394710085133,transit,16:00:00
30,41.37814055,2.17308875,41.360267177288,2.1324715462096946,transit,02:00:00
31,41.37814055,2.17308875,41.442656918590224,2.179183009634935,transit,00:00:00
32,41.37814055,2.17308875,41.407755803025424,2.1645552486882393,transit,10:00:00
33,41.37814055,2.17308875,41.398963533397215,2.1814815883235945,transit,14:00:00
34,41.37814055,2.17308875,41.416955869482976,2.1617020099023287,transit,04:00:00
35,41.37814055,2.17308875,41.37341648240368,2.174092881565371,transit,18:00:00
36,41.37814055,2.17308875,41.425003352694084,2.169143154661168,transit,00:00:00
37,41.37814055,2.17308875,41.4306857784389,2.147857015659114,transit,13:00:00
38,41.37814055,2.17308875,41.39639377536866,2.134733271878519,transit,08:00:00
39,41.37814055,2.17308875,41.4082425728584,2.162933936341054,transit,04:00:00
40,41.37814055,2.17308875,41.44502875797874,2.1962195557864606,transit,17:00:00
41,41.37814055,2.17308875,41.439848326969525,2.1496246469456355,transit,08:00:00
42,41.37814055,2.17308875,41.43889372661871,2.1952743756487902,transit,07:00:00
43,41.37814055,2.17308875,41.360751004914995,2.141054782809811,transit,22:00:00
44,41.37814055,2.17308875,41.4025897970804,2.1743739550639933,transit,13:00:00
45,41.37814055,2.17308875,41.392895992003695,2.148917315811607,transit,00:00:00
46,41.37814055,2.17308875,41.41107757595999,2.19059279628798,transit,11:00:00
47,41.38613623220704,2.1827041405259076,41.382741260443865,2.1568002234735855,transit,00:00:00
48,41.3818619494607,2.176168403146508,41.410806835778395,2.196370002482254,transit,04:00:00
49,41.38226933895934,2.178667052929372,41.46355318693396,2.1743025860618825,transit,11:00:00
50,41.382204026733845,2.1782883583277166,41.375072648024236,2.1296151941328825,transit,06:00:00
51,41.38160924465862,2.1771746841115993,41.39814058505017,2.2153057243524987,transit,03:00:00
52,41.381450858138976,2.1775794897539864,41.407569615895,2.1638365143803058,transit,20:00:00
53,41.38136435253441,2.177630769328263,41.44477675461265,2.205617948888068,transit,01:00:00
54,41.38134457824765,2.1775866988882524,41.41087755726726,2.1621388862917663,transit,15:00:00
55,41.38134514166425,2.1775648584303617,41.418163476234895,2.199750082464884,transit,23:00:00
56,41.38134873796765,2.177570986128652,41.411338114933784,2.169249447413747,transit,14:00:00
57,41.3813516206402,2.1775722658498053,41.42183120594883,2.1500761950671983,transit,13:00:00
58,41.38135116178357,2.1775724538404932,41.42956795435566,2.169363189806043,transit,22:00:00
59,41.38135090906338,2.1775726035949114,41.38264746417841,2.149250435211211,transit,20:00:00
60,41.38135089519899,2.17757259160877,41.44525940059736,2.201383788615269,transit,13:00:00
61,41.38135087234833,2.177572540995287,41.404419768821946,2.1747410447651556,transit,18:00:00
62,41.38135092707393,2.177572487375218,41.41838844582553,2.148148017117391,transit,15:00:00
63,41.38135088879126,2.1775724759627777,41.43770469694466,2.1736372654769367,transit,10:00:00
64,41.38135091425926,2.1775725079040367,41.45084742549883,2.146513826449845,transit,01:00:00
65,41.38135090026428,2.1775724998932238,41.40485695936637,2.1743558,transit,03:00:00
66,41.38135090006479,2.1775724998118364,41.42689196831648,2.1820417876148985,transit,12:00:00
67,41.38135090002947,2.177572499813955,41.43192799101181,2.169180147945002,transit,06:00:00
68,41.38135090001104,2.1775724999913724,41.43235297801343,2.2082874610909755,transit,13:00:00
69,41.38135090000133,2.1775725000049553,41.447181183170024,2.2001720020626014,transit,15:00:00
70,41.381350900002204,2.1775725000036705,41.40628738947684,2.1681253072219424,transit,23:00:00
71,41.38135089999802,2.1775725000013897,41.37363552400482,2.1904035557750676,transit,20:00:00
72,41.38135090000003,2.177572499999951,41.38382652478584,2.1500782421139615,transit,21:00:00
73,41.3813509,2.177572499999997,41.41462578410132,2.180289530647191,transit,15:00:00
74,41.36305660828199,2.1906436971375913,41.45808000514372,2.1938397604772026,transit,22:00:00
75,41.37978021122633,2.1907070598683354,41.417975646534686,2.1485738354498443,transit,18:00:00
76,41.37519733598802,2.1900619373263077,41.380653736619436,2.1505333,transit,03:00:00
77,41.37444986730601,2.190587780496189,41.443762343603495,2.174748970294519,transit,09:00:00
78,41.37456086145256,2.1904264619809752,41.36451777095526,2.1458043689704263,transit,20:00:00
79,41.37470714609487,2.1904291303317827,41.39825357095571,2.182606414563555,transit,10:00:00
80,41.3746863574704,2.19043995264814,41.43632176583367,2.1811808294175052,transit,09:00:00
81,41.37469635903389,2.190442713106709,41.42121721431204,2.202667103629769,transit,20:00:00
82,41.37469573013341,2.190440991389767,41.43246292443415,2.1821894812272555,transit,09:00:00
83,41.374694538337565,2.190440235611648,41.44557530295811,2.1837271517965955,transit,17:00:00
84,41.37469486298602,2.1904403595796174,41.43395479774523,2.1708636022565644,transit,23:00:00
85,41.37469492663238,2.190440612741962,41.38151495929326,2.1855302797873093,transit,18:00:00
86,41.37469492068772,2.1904406012039246,41.42957868286406,2.1592689367600633,transit,15:00:00
87,41.37469489715152,2.1904405646541285,41.438156278107996,2.1687818076588874,transit,08:00:00
88,41.37469490319794,2.190440555117786,41.41341974149916,2.186494450036452,transit,20:00:00
89,41.37469490162885,2.190440546803189,41.42447532392153,2.1831404712923614,transit,18:00:00
90,41.37469489675927,2.1904405496593866,41.398893096579975,2.153780751418061,transit,11:00:00
91,41.37469490009468,2.190440550536979,41.406617880843875,2.1946419620110023,transit,16:00:00
92,41.374694899950676,2.190440550184066,41.42777697429951,2.1898798044532684,transit,17:00:00
93,41.37469490000247,2.1904405500140305,41.454756654744784,2.192786109886868,transit,14:00:00
94,41.37469490000151,2.1904405499967545,41.3776855685074,2.1177406315885103,transit,07:00:00
95,41.37469489999998,2.1904405500003254,41.37096348998436,2.1665816407181966,transit,19:00:00
96,41.37469489999979,2.1904405499999444,41.36385791090781,2.189682753901717,transit,15:00:00
97,41.37469490000016,2.190440550000097,41.40640365867665,2.1227617765483844,transit,17:00:00
98,41.374694899999994,2.190440549999998,41.37249802544297,2.1371690534562884,transit,13:00:00
99,41.374694899999994,2.190440549999998,41.372269622816845,2.1785634781679057,transit,13:00:00
100,41.374694899999994,2.1904405500000004,41.379439157033545,2.1525831317756277,transit,00:00:00
101,41.374694899999994,2.19044055,41.45286000537645,2.1884517007670508,transit,04:00:00
102,41.374694899999994,2.19044055,41.4585738871757,2.199675502041589,transit,05:00:00
103,41.374694899999994,2.19044055,41.43376561221036,2.2037922158925176,transit,12:00:00
104,41.374694899999994,2.19044055,41.431944405109064,2.210496790332058,transit,02:00:00
105,41.374694899999994,2.19044055,41.37888405835257,2.1711928580204654,transit,23:00:00
106,41.374694899999994,2.19044055,41.42892624306155,2.1716622928842746,transit,13:00:00
107,41.374694899999994,2.19044055,41.37425469082786,2.1255126964063846,transit,13:00:00
108,41.374694899999994,2.19044055,41.44494704835174,2.1587752170532917,transit,12:00:00
109,41.374694899999994,2.19044055,41.446420537205626,2.1679158197412667,transit,08:00:00
110,41.374694899999994,2.19044055,41.43015859572246,2.1391059651607347,transit,19:00:00
111,41.374694899999994,2.19044055,41.41959083246858,2.19224335855319,transit,09:00:00
112,41.374694899999994,2.19044055,41.39690468238697,2.186888687335932,transit,08:00:00
113,41.374694899999994,2.19044055,41.38218320542509,2.1429043735996958,transit,10:00:00
114,41.374694899999994,2.19044055,41.41993193739428,2.193768780015483,transit,11:00:00
115,41.374694899999994,2.19044055,41.371997029864886,2.140962747634057,transit,11:00:00
116,41.374694899999994,2.19044055,41.44406147120955,2.17715501307147,transit,08:00:00
117,41.374694899999994,2.19044055,41.42747115490165,2.142436708246316,transit,21:00:00
118,41.374694899999994,2.19044055,41.45861248156522,2.18050824322972,transit,07:00:00
119,41.374694899999994,2.19044055,41.3684147191822,2.1634069621491827,transit,07:00:00
120,41.374694899999994,2.19044055,41.37453662001206,2.1754891655356374,transit,03:00:00
121,41.374694899999994,2.19044055,41.43332067244028,2.1654853722564593,transit,10:00:00
122,41.374694899999994,2.19044055,41.46469080085163,2.1785542502205604,transit,20:00:00
123,41.374694899999994,2.19044055,41.3669137035706,2.170582434859676,transit,18:00:00
124,41.374694899999994,2.19044055,41.41370355057669,2.148922902731742,transit,07:00:00
125,41.374694899999994,2.19044055,41.426779760972885,2.131056332209533,transit,10:00:00
126,41.374694899999994,2.19044055,41.45113405859167,2.1864549316633903,transit,19:00:00
127,41.374694899999994,2.19044055,41.45930071516971,2.179744468307632,transit,00:00:00
128,41.39419641937085,2.176761019066308,41.41112977208584,2.1678645427891703,transit,13:00:00
129,41.38694448348739,2.183675990426655,41.445720309646724,2.1990600983149458,transit,12:00:00
130,41.38689558828777,2.1832720521277778,41.407635325203756,2.154299455168623,transit,23:00:00
131,41.38679698617494,2.183378726536699,41.40494706392352,2.151171266294303,transit,19:00:00
132,41.38655173655296,2.1831887226991866,41.40683189678631,2.164997499227835,transit,18:00:00
133,41.38654160515743,2.1831936604346005,41.371065511008354,2.1321901198176594,transit,23:00:00
134,41.38653654771607,2.1831854105619617,41.38875307482256,2.16407868332261,transit,17:00:00
135,41.386535805083795,2.1831892113140867,41.43156659739942,2.196764614303779,transit,14:00:00
136,41.386535918887645,2.183189085069165,41.39298922675072,2.2033187632819495,transit,23:00:00
137,41.38653586665178,2.1831889936079767,41.398808329759,2.1804933795147843,transit,22:00:00
138,41.38653585021082,2.1831890030148964,41.38204153879169,2.176778010953239,transit,19:00:00
139,41.38653584983756,2.183188999433514,41.43598748113834,2.1820916988364782,transit,00:00:00
140,41.38653584989171,2.183189000268025,41.37484033575319,2.129222526639212,transit,12:00:00
141,41.386535849971594,2.183188999729794,41.3931054277248,2.1560466176497837,transit,04:00:00
142,41.38653584994961,2.1831890000988867,41.39687823500698,2.1914469161888275,transit,23:00:00
143,41.38653584998773,2.1831889999001315,41.39302888199,2.182734962973092,transit,19:00:00
144,41.38653584998687,2.1831890000281495,41.89897900891377,1.8709783436538676,transit,17:00:00
145,41.38653585000456,2.183188999984064,41.45204162390025,2.1925019202437954,transit,19:00:00
146,41.38653585000454,2.1831890000000795,41.41309640311589,2.167274965913353,transit,00:00:00
147,41.38653584999962,2.1831889999992637,41.37660851370885,2.1364271594287136,transit,01:00:00
148,41.386535849999774,2.1831890000001284,41.425122469569764,2.160832293496209,transit,20:00:00
149,41.386535849999824,2.1831889999999703,41.411006931737624,2.202698964912408,transit,15:00:00
150,41.38653584999996,2.1831889999999397,41.4217500419123,2.2028551954673037,transit,03:00:00
151,41.38653584999999,2.183189000000031,41.41625368989885,2.1842847362108553,transit,15:00:00
152,41.38653585,2.183188999999985,41.40843475693934,2.1594742505559563,transit,08:00:00
153,41.38653585,2.183188999999988,41.407144781220715,2.1651491133341176,transit,09:00:00
154,41.38653585,2.183188999999996,41.42106179128865,2.1552121068655516,transit,11:00:00
155,41.386535849999994,2.183188999999991,41.37822857932857,2.171829871951299,transit,22:00:00
156,41.38653585,2.1831889999999974,41.4243642847301,2.131829787928621,transit,13:00:00
157,41.386535849999994,2.183189000000006,41.374447144330404,2.143651426359239,transit,07:00:00
158,41.386535849999994,2.1831890000000005,41.458226773916586,2.178259740444943,transit,20:00:00
159,41.386535849999994,2.1831889999999996,41.43333176202017,2.183430991871877,transit,09:00:00
160,41.386535849999994,2.1831890000000005,41.42292571460782,2.1462783960949356,transit,18:00:00
161,41.386535849999994,2.183189,41.383794869358724,2.124752139178651,transit,19:00:00
162,41.39283067096945,2.1829080026350356,41.42704296284553,2.177742432031632,transit,17:00:00
163,41.399390383419636,2.181063165599969,41.41844840389767,2.184581208867874,transit,17:00:00
164,41.39689127624805,2.1805790583962295,41.379687961820366,2.1172560119828314,transit,21:00:00
165,41.39737782858929,2.1797709663888654,41.39709475617116,2.1866305602888594,transit,18:00:00
166,41.39701330420827,2.1803600502770752,41.42384782878867,2.203506506586799,transit,12:00:00
167,41.397270719791095,2.180024601216093,41.44264622951342,2.1818395251069913,transit,10:00:00
168,41.397233741063324,2.1801367662096824,41.44644840326577,2.1643611569899828,transit,18:00:00
169,41.39714741362451,2.180077869811582,41.37512814883471,2.1447053876588167,transit,16:00:00
170,41.39715521231042,2.180109996477113,41.392731543021426,2.2046212365871756,transit,06:00:00
171,41.39714439324352,2.18011004965748,41.42672044101423,2.1472334749954527,transit,16:00:00
172,41.39714083279347,2.180108084901517,41.41943436553999,2.2260560608003837,transit,20:00:00
173,41.39714115271249,2.180108459110089,41.42915761958611,2.207483523702175,transit,06:00:00
174,41.39714145019829,2.180108550244866,41.44296649986371,2.185461231562156,transit,12:00:00
175,41.39714144987011,2.180108550216173,41.40655190021905,2.213995928817953,transit,06:00:00
176,41.39714145010956,2.1801085499232844,41.44424653564235,2.203968213356492,transit,11:00:00
177,41.39714144988714,2.1801085499940855,41.89959352984714,1.8763116533545785,transit,17:00:00
178,41.397141449930025,2.180108550047198,41.44225091246236,2.1749804010661564,transit,09:00:00
179,41.397141450008526,2.1801085499777964,41.40576445030717,2.143000327526787,transit,20:00:00
180,41.397141450001165,2.180108550007364,41.40392250359411,2.1748836708571444,transit,13:00:00
181,41.39714144999851,2.1801085499961217,41.41101924623593,2.1708351736816485,transit,18:00:00
182,41.39714144999972,2.180108549999829,41.39367924716244,2.192087252700874,transit,15:00:00
183,41.39714145,2.1801085499999986,41.43320369557178,2.1491598584360343,transit,00:00:00
184,41.39714145,2.1801085500000004,41.40973795,2.1913320240190974,transit,23:00:00
185,41.39714145,2.1801085500000004,41.40917852053709,2.159652923127982,transit,12:00:00
186,41.39714145,2.1801085500000004,41.44647425072881,2.1990196532761463,transit,03:00:00
187,41.39714145,2.1801085500000004,41.39816378350828,2.1910239548727817,transit,15:00:00
188,41.39714145,2.1801085500000004,41.41202433504946,2.166053048302086,transit,19:00:00
189,41.39714145,2.1801085500000004,41.40820877384599,2.1646867115596162,transit,15:00:00
190,41.39714145,2.1801085500000004,41.400319431089585,2.157978077220334,transit,00:00:00
191,41.39714145,2.1801085500000004,41.40413640737845,2.1733617232979308,transit,03:00:00
192,41.39714145,2.1801085500000004,41.40410403690146,2.174864249577396,transit,21:00:00
193,41.39714145,2.1801085500000004,41.40736406052155,2.1225175080983725,transit,12:00:00
194,41.39714145,2.1801085500000004,41.40920413120843,2.192449080231182,transit,19:00:00
195,41.39714145,2.1801085500000004,41.43518260580856,2.1446802308012423,transit,13:00:00
196,41.39714145,2.1801085500000004,41.44739559384798,2.1953413565590094,transit,20:00:00
197,41.39714145,2.1801085500000004,41.428120018600495,2.174630051351577,transit,12:00:00
198,41.39714145,2.1801085500000004,41.40363252085443,2.160824179028609,transit,01:00:00
199,41.39714145,2.1801085500000004,41.4214191507945,2.170262949205499,transit,22:00:00
200,41.39714145,2.1801085500000004,41.4386949748405,2.139788774208315,transit,23:00:00
201,41.39714145,2.1801085500000004,41.430686695053225,2.167861366132103,transit,00:00:00
202,41.39714145,2.1801085500000004,41.4315946719036,2.1680504501877054,transit,23:00:00
203,41.39714145,2.1801085500000004,41.37477846790266,2.1268073874363242,transit,13:00:00
204,41.39714145,2.1801085500000004,41.42256698964411,2.175280496387799,transit,03:00:00
205,41.39714145,2.1801085500000004,41.38220100990276,2.1160399421106213,transit,08:00:00
206,41.39714145,2.1801085500000004,41.899584984997205,1.8719664070040236,transit,18:00:00
207,41.39714145,2.1801085500000004,41.3992990724013,2.1971552368668164,transit,16:00:00
208,41.39714145,2.1801085500000004,41.41297773499275,2.1811938499999997,transit,12:00:00
209,41.39714145,2.1801085500000004,41.37838846688,2.1877570165816485,transit,15:00:00
210,41.40302724462216,2.1745400502393513,41.3850928148925,2.1821785759398327,transit,03:00:00
211,41.4034563423639,2.174292630186531,41.429568721818505,2.15244064518935,transit,09:00:00
212,41.403600891697415,2.1742840019316425,41.43710029671551,2.1658591743858153,transit,01:00:00
213,41.40366999711977,2.174368058919753,41.382429062226,2.178613669159074,transit,09:00:00
214,41.40362656792678,2.174353289102727,41.38847157750211,2.1950410311121553,transit,15:00:00
215,41.40363039947698,2.1743558524971465,41.39435533512029,2.195831729859229,transit,03:00:00
216,41.4036299,2.174355332484869,41.36916973091917,2.165323309909503,transit,05:00:00
217,41.40362987179964,2.1743559326722695,41.3883141986714,2.159330574063632,transit,10:00:00
218,41.403629831275694,2.1743558171348933,41.39804768722984,2.1773194385969314,transit,08:00:00
219,41.403629919352255,2.174355746830119,41.42251342097243,2.156067332252539,transit,17:00:00
220,41.40362990358541,2.174355792963225,41.41758643887532,2.1981862089623108,transit,11:00:00
221,41.403629900110154,2.174355800013525,41.41916706019907,2.1464947726384773,transit,16:00:00
222,41.40362989995783,2.1743558000263516,41.403119087980706,2.191520780037673,transit,09:00:00
223,41.40362989999977,2.1743558000009857,41.385658800177794,2.14809533489224,transit,13:00:00
224,41.40362989999948,2.1743558,41.410050617173646,2.1893457593870544,transit,04:00:00
225,41.403629899999906,2.174355800000069,41.42340938085917,2.1354316981876154,transit,19:00:00
226,41.403629899999956,2.17435580000004,41.4105762036687,2.1869021792493126,transit,05:00:00
227,41.4036299,2.174355800000002,41.444719643818054,2.178271084452109,transit,21:00:00
228,41.4036299,2.1743557999999994,41.38251017696498,2.1522392218040602,transit,01:00:00
229,41.4036299,2.1743558,41.388914780700986,2.1994161499453146,transit,15:00:00
230,41.4036299,2.1743558,41.363777115332056,2.172894414965098,transit,12:00:00
231,41.4036299,2.1743558,41.41184317248176,2.203839506354552,transit,19:00:00
232,41.4036299,2.1743558,41.37063374041616,2.171401810448356,transit,03:00:00
233,41.4036299,2.1743558,41.38287684672875,2.150782545224886,transit,16:00:00
234,41.4036299,2.1743558,41.37150418735558,2.132943665199927,transit,22:00:00
235,41.4036299,2.1743558,41.45809549626691,2.1707748424325506,transit,04:00:00
236,41.4036299,2.1743558,41.40461908621265,2.1751286369698826,transit,09:00:00
237,41.4036299,2.1743558,41.38715321926798,2.159947026511876,transit,00:00:00
238,41.4036299,2.1743558,41.41739856410732,2.202992861457362,transit,05:00:00
239,41.4036299,2.1743558,41.372605163866545,2.1702683298922265,transit,18:00:00
240,41.4036299,2.1743558,41.44467935164431,2.1635195251777035,transit,07:00:00
241,41.4036299,2.1743558,41.445755179899216,2.198861222133343,transit,17:00:00
242,41.4036299,2.1743558,41.41754438115089,2.2029134045350167,transit,06:00:00
243,41.4036299,2.1743558,41.37452754176502,2.125647274994363,transit,20:00:00
244,41.4036299,2.1743558,41.40956751929432,2.19621966201021,transit,11:00:00
245,41.4036299,2.1743558,41.40868460471975,2.129018024423203,transit,08:00:00
246,41.4036299,2.1743558,41.42192963197315,2.1740432519071713,transit,10:00:00
247,41.4036299,2.1743558,41.43473022284446,2.1649537705122124,transit,09:00:00
248,41.4036299,2.1743558,41.37155787125241,2.133609422440556,transit,10:00:00
249,41.4036299,2.1743558,41.40930507263394,2.195255860934702,transit,09:00:00
250,41.4036299,2.1743558,41.40970714076364,2.1507350718081706,transit,07:00:00
251,41.4036299,2.1743558,41.407684007294186,2.145398801653455,transit,22:00:00
252,41.4036299,2.1743558,41.4572301727687,2.2009501437719208,transit,11:00:00
253,41.4036299,2.1743558,41.4423866132238,2.1808521870767548,transit,19:00:00
254,41.4036299,2.1743558,41.40545107803412,2.214468066187146,transit,17:00:00
255,41.4036299,2.1743558,41.37410699877291,2.1444769356032563,transit,16:00:00
256,41.4036299,2.1743558,41.36528090520716,2.140641129134144,transit,13:00:00
257,41.4036299,2.1743558,41.3826738104338,2.1564838130350292,transit,14:00:00
258,41.4036299,2.1743558,41.43624752020834,2.19494920398513,transit,18:00:00
259,41.4036299,2.1743558,41.40323802800727,2.1748758316986803,transit,02:00:00
260,41.3995616194226,2.1623969124113565,41.41366012423526,2.18071765932579,transit,13:00:00
261,41.39593137030182,2.1665316691535947,41.37815408717552,2.1559360774958107,transit,12:00:00
262,41.39395219419344,2.167933511618565,41.42184337818989,2.1702328644191313,transit,16:00:00
263,41.394066124708914,2.1675360821709613,41.381348619675926,2.1679884911424097,transit,12:00:00
264,41.394056010732925,2.1675251925879073,41.39834062393664,2.1197747041988544,transit,13:00:00
265,41.39406124158902,2.1675256964894456,41.41207867377586,2.203434018700313,transit,02:00:00
266,41.39406143867463,2.1675258588882764,41.38340832025113,2.1631207234892678,transit,12:00:00
267,41.394061330042746,2.16752601298979,41.380682845638525,2.1679542251591006,transit,04:00:00
268,41.39406142635524,2.1675259061375094,41.42476659302494,2.164966127257456,transit,11:00:00
269,41.39406143763099,2.1675259744378508,41.404613035176894,2.1400450201157217,transit,10:00:00
270,41.39406144091741,2.1675259478556095,41.3747126875066,2.1430856642998486,transit,21:00:00
271,41.39406143555621,2.167525933419865,41.42743066799704,2.127612036535857,transit,19:00:00
272,41.394061381992344,2.1675259337858335,41.381203446078764,2.1789754303468403,transit,19:00:00
273,41.394061417211134,2.167525948494221,41.4040206410269,2.1742212570747936,transit,18:00:00
274,41.3940613988273,2.1675259514481673,41.43290069539632,2.182135269500217,transit,19:00:00
275,41.39406139923678,2.167525951564819,41.423395020509396,2.143099392638866,transit,12:00:00
276,41.39406140047663,2.167525950145721,41.379384027441006,2.1570593097316477,transit,01:00:00
277,41.39406139993166,2.1675259499213864,41.40498159602604,2.1612211718847623,transit,20:00:00
278,41.39406140001848,2.167525949979475,41.39674162752626,2.205297441035001,transit,05:00:00
279,41.38497019335036,2.1554756897594407,41.40732185051058,2.1950812846203,transit,07:00:00
280,41.3887291510809,2.1537485723852465,41.44612482204854,2.1773145127888682,transit,14:00:00
281,41.38893064698772,2.1547832240423106,41.41893704673783,2.2062899828725104,transit,07:00:00
282,41.388663453323204,2.154548184496844,41.42373614970687,2.1804732985703144,transit,12:00:00
283,41.3886858581326,2.154634185363566,41.418688334727435,2.1979015920313163,transit,12:00:00
284,41.38870718254095,2.1546106298346017,41.367935108362495,2.1323107770650727,transit,18:00:00
285,41.388702050819475,2.1546175889655803,41.45452089844871,2.176270523513444,transit,12:00:00
286,41.388698636863936,2.154611086978945,41.44386632206979,2.161651306789763,transit,15:00:00
287,41.388696680952094,2.1546136701112997,41.433129357144836,2.1948926961765394,transit,11:00:00
288,41.388700104792264,2.154614154412863,41.427673970019974,2.166936713207037,transit,05:00:00
289,41.38869916861301,2.154614713134838,41.42844421077734,2.134771843590451,transit,22:00:00
290,41.388698636779054,2.1546149510410557,41.35972059108786,2.1388049882907554,transit,11:00:00
291,41.388698648235476,2.154614743132299,41.383711944179,2.1184615951646535,transit,12:00:00
292,41.38869877246074,2.1546146458945152,41.36175886146688,2.142667690450115,transit,03:00:00
293,41.38869900809063,2.1546148018749514,41.434415151419735,2.1848902480262726,transit,05:00:00
294,41.388698831860644,2.154614923070517,41.412606214332314,2.199678437087497,transit,20:00:00
295,41.388698906469166,2.154614825856743,41.461564950001744,2.174306324233092,transit,10:00:00
296,41.388698891559144,2.154614844725565,41.40459580598035,2.1849049042117916,transit,18:00:00
297,41.38869890432289,2.1546148481650444,41.40051984373764,2.1121876704235056,transit,08:00:00
298,41.388698896804115,2.1546148520754347,41.453296235348276,2.171046864837685,transit,13:00:00
299,41.38869890008937,2.1546148512780436,41.38964720076254,2.1813926607997027,transit,17:00:00
300,41.38869889980719,2.1546148496046764,41.43737308862404,2.1524717542289076,transit,00:00:00
301,41.388698900040445,2.154614849809711,41.419989573572316,2.1728935763761585,transit,06:00:00
302,41.38869890005601,2.1546148498167867,41.42314879501405,2.146478461428323,transit,04:00:00
303,41.388698900009196,2.1546148499345956,41.44194231822046,2.1731028112800073,transit,18:00:00
304,41.388698899957824,2.1546148499704687,41.39512792685526,2.213677230780009,transit,23:00:00
305,41.38869889996988,2.1546148500021065,41.36442465665244,2.1391389291679253,transit,18:00:00
306,41.38869890000159,2.154614850008204,41.4321841455373,2.1750382374681236,transit,05:00:00
307,41.38869889999928,2.1546148499996933,41.39788973935354,2.105056126407091,transit,08:00:00
308,41.38869890000044,2.15461484999989,41.444702141497615,2.176392657583717,transit,04:00:00
309,41.38869890000007,2.1546148500000513,41.42236150727412,2.180967653284961,transit,18:00:00
310,41.38177711869655,2.1551832749411846,41.4099447540701,2.1906522297707305,transit,17:00:00
311,41.380502203015254,2.1501613425386896,41.42041699010849,2.17968101695826,transit,08:00:00
312,41.383631869614,2.150437378292726,41.39671054226447,2.17518325204525,transit,15:00:00
313,41.38284166581276,2.150579519636491,41.370974734231595,2.1661074396587865,transit,21:00:00
314,41.38284344550974,2.150556864825803,41.37459863275748,2.1267515996050967,transit,12:00:00
315,41.3828396810056,2.150537292387461,41.40265442395858,2.1748315714547664,transit,02:00:00
316,41.382847661596685,2.150533352162774,41.42991948147156,2.1516565388815554,transit,12:00:00
317,41.38285000485789,2.150533587235769,41.38124531326372,2.1307659141714015,transit,16:00:00
318,41.38285061203761,2.1505331831637826,41.42383337675874,2.1803345729361165,transit,03:00:00
319,41.382850554902724,2.150533361756888,41.37505301400006,2.1379615284342486,transit,23:00:00
320,41.382850602789986,2.150533304130341,41.408259526351,2.165889943522367,transit,17:00:00
321,41.38285065031202,2.150533301251475,41.36918202584453,2.1458955548860823,transit,08:00:00
322,41.38285065082278,2.1505332995439224,41.374369758160945,2.189439866314714,transit,07:00:00
323,41.38285064995093,2.150533299600429,41.43412668207043,2.169017175746739,transit,20:00:00
